,gene,error,N,n_aneup,cna,subtype_levels,tumor0_lfc_median,tumor0_lfc_q025,tumor0_lfc_q975,p_up_tumor,lfsr_tumor,p_rope_tumor,delta_scaling_median,delta_scaling_q025,delta_scaling_q975,p_up_scaling,lfsr_scaling,delta_dev_median,delta_dev_q025,delta_dev_q975,p_up_dev,lfsr_dev,phi_median,phi_q025,phi_q975,b0_s1_median,b0_s1_q025,b0_s1_q975,b_scaling_s1_median,b_scaling_s1_q025,b_scaling_s1_q975,b_deviation_s1_median,b_deviation_s1_q025,b_deviation_s1_q975,lp_2to1_s1_median,lp_2to1_s1_q025,lp_2to1_s1_q975,fracCN_2to1_s1_median,fracCN_2to1_s1_q025,fracCN_2to1_s1_q975,p_fracCN_2to1_pos_s1,p_fracCN_2to1_rope_s1,p_fracCN_2to1_neg_s1,lp_2to3_s1_median,lp_2to3_s1_q025,lp_2to3_s1_q975,fracCN_2to3_s1_median,fracCN_2to3_s1_q025,fracCN_2to3_s1_q975,p_fracCN_2to3_pos_s1,p_fracCN_2to3_rope_s1,p_fracCN_2to3_neg_s1,lp_2to4_s1_median,lp_2to4_s1_q025,lp_2to4_s1_q975,fracCN_2to4_s1_median,fracCN_2to4_s1_q025,fracCN_2to4_s1_q975,p_fracCN_2to4_pos_s1,p_fracCN_2to4_rope_s1,p_fracCN_2to4_neg_s1,lp_scaling_2to1_s1_median,lp_scaling_2to1_s1_q025,lp_scaling_2to1_s1_q975,lp_dev_2to1_s1_median,lp_dev_2to1_s1_q025,lp_dev_2to1_s1_q975,lp_scaling_2to3_s1_median,lp_scaling_2to3_s1_q025,lp_scaling_2to3_s1_q975,lp_dev_2to3_s1_median,lp_dev_2to3_s1_q025,lp_dev_2to3_s1_q975,lp_scaling_2to4_s1_median,lp_scaling_2to4_s1_q025,lp_scaling_2to4_s1_q975,lp_dev_2to4_s1_median,lp_dev_2to4_s1_q025,lp_dev_2to4_s1_q975,b0_s2_median,b0_s2_q025,b0_s2_q975,b_scaling_s2_median,b_scaling_s2_q025,b_scaling_s2_q975,b_deviation_s2_median,b_deviation_s2_q025,b_deviation_s2_q975,lp_2to1_s2_median,lp_2to1_s2_q025,lp_2to1_s2_q975,fracCN_2to1_s2_median,fracCN_2to1_s2_q025,fracCN_2to1_s2_q975,p_fracCN_2to1_pos_s2,p_fracCN_2to1_rope_s2,p_fracCN_2to1_neg_s2,lp_2to3_s2_median,lp_2to3_s2_q025,lp_2to3_s2_q975,fracCN_2to3_s2_median,fracCN_2to3_s2_q025,fracCN_2to3_s2_q975,p_fracCN_2to3_pos_s2,p_fracCN_2to3_rope_s2,p_fracCN_2to3_neg_s2,lp_2to4_s2_median,lp_2to4_s2_q025,lp_2to4_s2_q975,fracCN_2to4_s2_median,fracCN_2to4_s2_q025,fracCN_2to4_s2_q975,p_fracCN_2to4_pos_s2,p_fracCN_2to4_rope_s2,p_fracCN_2to4_neg_s2,lp_scaling_2to1_s2_median,lp_scaling_2to1_s2_q025,lp_scaling_2to1_s2_q975,lp_dev_2to1_s2_median,lp_dev_2to1_s2_q025,lp_dev_2to1_s2_q975,lp_scaling_2to3_s2_median,lp_scaling_2to3_s2_q025,lp_scaling_2to3_s2_q975,lp_dev_2to3_s2_median,lp_dev_2to3_s2_q025,lp_dev_2to3_s2_q975,lp_scaling_2to4_s2_median,lp_scaling_2to4_s2_q025,lp_scaling_2to4_s2_q975,lp_dev_2to4_s2_median,lp_dev_2to4_s2_q025,lp_dev_2to4_s2_q975,Rhat_phi,ess_phi,max_Rhat_core,min_ESS_core,n_divergent,max_treedepth,n_max_treedepth,fit_flag
65,RPL10,,986,197,all,"['MSI', 'MSS']",0.2086003363429902,0.0852160735578317,0.3354847231898815,0.99975,0.0002499999999999,0.802,0.0359399695,-0.47327530275,0.53927534175,0.55175,0.44825,0.253234495,-0.2306625125,0.7113769915,0.8515,0.1484999999999999,9.6460786,8.859316785,10.475656675000002,10.136788,10.04340455,10.228615675,-0.44467912,-1.0289061525,0.13635085975,0.791191635,0.198167765,1.389081905,-0.0898927665,-0.3703580345,0.20345326925,-0.0859708054100852,-0.3095129304090603,0.2256278832170576,0.09875,0.4445,0.45675,0.21919558,0.0110204190375,0.4285794340000001,0.2450747647292404,0.01108138243869,0.5350753563214046,0.873,0.12575,0.00125,0.49040777,0.0782013285,0.9058315635000002,0.6329819653153097,0.0813403416109327,1.4739883932241566,0.9675,0.0295,0.003,0.30822808,-0.0945112122749999,0.7131833885000001,-0.39559582,-0.69454093325,-0.0990838814999999,-0.18030187,-0.4171855405,0.0552855149,0.39559582,0.0990838815,0.69454093325,-0.30822808,-0.7131833885000001,0.094511212275,0.791191635,0.198167765,1.389081905,10.281433,10.2234049,10.338985675,-0.4042801849999999,-0.925308598,0.1037335197500001,1.0448227499999998,0.6215088722500001,1.4856405975,-0.24177772,-0.40861766625,-0.0773657852999999,-0.2147693003168635,-0.3354317291296914,-0.0744487509448449,0.0,0.0505,0.9495,0.358864355,0.299749637,0.418946697,0.4317025851025552,0.3495208953384423,0.520359313959429,1.0,0.0,0.0,0.76604105,0.64012729675,0.89695604775,1.1512327501784454,0.8967223107408836,1.4521275938703644,1.0,0.0,0.0,0.28022567,-0.071902597275,0.6413750477500001,-0.522411385,-0.7428202792499999,-0.310754436,-0.16392151,-0.37518035025,0.042060323025,0.522411385,0.310754436,0.74282027925,-0.28022567,-0.64137504775,0.071902597275,1.0448227499999998,0.6215088722500001,1.4856405975,1.0001,5186.72,1.00383,2791.0,0,7,0,ok
66,RPL22,,986,101,all,"['MSI', 'MSS']",0.5042143210013024,0.4008954148461233,0.6094917249879284,1.0,0.0,0.0,0.274488265,-0.30648683525,0.8514169362500003,0.8215,0.1785,0.0871684835,-0.434304554,0.6041691317500001,0.6315,0.3685,10.1870315,9.3516290775,11.117936825,8.0753551,7.99190452,8.153570867500001,0.4351111549999999,-0.25142432475,1.1271198075000004,0.0911190225,-0.6874313215,0.8769260162500002,-0.342433485,-0.71871183425,0.022067367525,-0.2899596504568166,-0.5126203189987935,0.0223126541208281,0.0115,0.0865,0.902,0.221384215,-0.0724886433249999,0.5187401210000001,0.2478027651423472,-0.0699236898893096,0.6799098646651214,0.79725,0.18775,0.015,0.38938716,-0.1843972714999999,0.9750252885,0.4760759182759168,-0.1683944633637986,1.651234269879629,0.83725,0.1135,0.04925,-0.30159607,-0.7812599267499999,0.1742740637500001,-0.045559511,-0.43846300825,0.343715656,0.1764223899999999,-0.10194378575,0.4570077645000002,0.045559511,-0.343715656,0.43846300825,0.30159607,-0.17427406375,0.7812599267500002,0.0911190225,-0.6874313215,0.8769260162500002,8.424487599999999,8.3751746675,8.469594105,0.7033827699999999,0.13324062225,1.2639942400000004,0.18541932,-0.5572077195,0.935213869,-0.57831313,-0.66595803275,-0.49018381375,-0.4391563606241188,-0.4862189253573801,-0.3874862021765156,0.0,0.0,1.0,0.376686825,0.2140837855,0.54191631125,0.4574478021514228,0.2387264384703103,0.7192984183503878,0.9995,0.0005,0.0,0.6684967500000001,0.288452798,1.0586811900000002,0.9513018402495188,0.3343613644768912,1.8825669483233105,0.99775,0.00225,0.0,-0.4875477849999999,-0.8761340594999999,-0.0923553635999999,-0.0927096605,-0.46760692975,0.2786038597500002,0.2851971749999999,0.05402442415,0.5125055680000001,0.0927096605,-0.27860385975,0.46760692975,0.4875477849999999,0.0923553635999999,0.8761340595000002,0.18541932,-0.5572077195,0.935213869,1.00077,4016.66,1.00216,2997.95,0,7,0,ok
67,RPS15,,986,42,all,"['MSI', 'MSS']",-0.178187798297361,-0.2840633252535776,-0.0764763233721551,0.00025,0.00025,0.94225,-0.107178455,-0.8144452640000001,0.5859643682500001,0.38575,0.38575,0.041148314,-0.4783880995,0.5542238325000002,0.55625,0.44375,10.6577025,9.749389755,11.62330515,9.47860915,9.40394774,9.5548295475,0.612193235,-0.1920952014999999,1.4486875375000003,0.498238475,-0.2106647985,1.1783676375,-0.675388085,-1.1885852625,-0.1710860644999998,-0.4910411363597363,-0.6953480206324482,-0.1572509346337286,0.0025,0.011,0.9865,0.49791292,0.14631085125,0.8620951787500002,0.6452838514653284,0.1575560522250043,1.368117185800474,0.98675,0.01275,0.0005,0.924543745,0.2449714905,1.5983649125,1.5207179080865534,0.2775848914554678,3.9449404626691074,0.992,0.00625,0.00175,-0.4243400149999999,-1.004153675,0.1331502465,-0.249119235,-0.58918381825,0.105332404,0.248222995,-0.077887903175,0.5873922467500001,0.249119235,-0.105332404,0.58918381825,0.4243400149999999,-0.1331502464999999,1.0041536750000002,0.498238475,-0.2106647985,1.1783676375,9.35553075,9.3038792925,9.4048845675,0.51032308,-0.0393099453249999,1.0551006825000002,0.5382293300000001,-0.0522458107249999,1.1172301275,-0.621036265,-0.7908903785,-0.45019686525,-0.4626127266493867,-0.5465591170295065,-0.3624973628476401,0.0,0.0,1.0,0.47360118,0.3483064365,0.60190912375,0.6057664475846948,0.4166663017215812,0.825600775115119,1.0,0.0,0.0,0.88838528,0.60884764775,1.16577548,1.4312007766173194,0.8383118037201054,2.2084100155535116,1.0,0.0,0.0,-0.353729005,-0.73134008425,0.02724757745,-0.269114665,-0.5586150835,0.0261229048750001,0.2069182,-0.0159388106999999,0.4278065235,0.269114665,-0.0261229048749999,0.5586150835,0.353729005,-0.0272475774499999,0.7313400842500001,0.5382293300000001,-0.0522458107249999,1.1172301275,1.00176,4572.08,1.00354,2833.78,0,7,0,ok
68,RPS16,,986,59,all,"['MSI', 'MSS']",-0.2171260220353508,-0.3267467993839918,-0.1072949048352482,0.0,0.0,0.8095,0.072357702,-0.5598721397499999,0.734340234,0.59325,0.4067499999999999,0.065017393,-0.3751982035,0.5409183162500001,0.61425,0.38575,10.2751395,9.4287621775,11.1473348,9.8572345,9.776933695,9.9335835825,0.7605685200000001,0.013925049625,1.4867595050000002,0.4106297399999999,-0.1549096575,0.95243694,-0.728724505,-1.1429754,-0.3319085024999998,-0.5174759446734604,-0.6811311460696512,-0.282447000513986,0.0,0.002,0.998,0.5107766199999999,0.2732452174999999,0.7593916460000001,0.6665849967330277,0.3142224756648304,1.1369757980322148,0.9995,0.0005,0.0,0.930034265,0.489482745,1.3784702225,1.534596024083245,0.631472135309939,2.9688256502162056,1.0,0.0,0.0,-0.5271859249999999,-1.030543155,-0.0096521091599998,-0.2053148699999999,-0.47621847,0.077454827775,0.308384,0.00564612197,0.6028290967500001,0.2053148699999999,-0.077454827775,0.47621847,0.5271859249999999,0.00965210916,1.030543155,0.4106297399999999,-0.1549096575,0.95243694,9.70588665,9.651519555,9.7585900425,0.8392611,0.264451754,1.4016428025,0.474730745,0.11484716525,0.84722256475,-0.81957595,-1.04516595,-0.5865733915,-0.559381539913639,-0.6483665295271116,-0.4437699943657845,0.0,0.0,1.0,0.578714865,0.49355087675,0.6572508275,0.7837446051200585,0.6381226787447345,0.9294805614182772,1.0,0.0,0.0,1.05747745,0.92739636875,1.18262103,1.8790991528403715,1.5279188348565016,2.2629152035299076,1.0,0.0,0.0,-0.5817314650000001,-0.9715447755,-0.1833039924999999,-0.237365375,-0.4236112872499999,-0.0574235845249999,0.340291095,0.107225956,0.56831726375,0.237365375,0.057423584525,0.4236112872499999,0.5817314650000001,0.1833039925,0.9715447755,0.474730745,0.11484716525,0.84722256475,1.00054,4187.15,1.00364,2767.61,0,7,0,ok
69,RPS6,,986,72,all,"['MSI', 'MSS']",0.1746934682792494,0.0667275062168416,0.2934113907607699,0.99825,0.00175,0.928,0.087371557,-0.52061866625,0.6729494755000001,0.61875,0.38125,0.098666298,-0.368889631,0.56942874475,0.658,0.3419999999999999,9.29945215,8.5139532875,10.109003425,10.6717365,10.584445225,10.753247725,0.379547595,-0.349503495,1.1564558550000004,0.52345905,-0.1057149195,1.123238495,-0.5239713,-0.9043537445,-0.1862573025,-0.4078357882501845,-0.5951965698830557,-0.1699400089978467,0.0,0.0085,0.9915,0.416513275,0.20146613225,0.6446275542500001,0.5166641398958614,0.2231948121235103,0.9052772875167998,0.998,0.002,0.0,0.78900382,0.3768921145,1.218158595,1.2012027460509058,0.4577470322537295,2.3809563181660054,0.99975,0.00025,0.0,-0.263082345,-0.80159408675,0.2422573610000002,-0.261729525,-0.56161925775,0.052857459725,0.153893305,-0.1417114739999999,0.46890248275,0.261729525,-0.052857459725,0.5616192577500001,0.263082345,-0.2422573609999999,0.8015940867500001,0.52345905,-0.1057149195,1.123238495,10.79259,10.7398374,10.8423946,0.474153375,-0.1167928572499999,1.0880529525000002,0.62100617,0.04934362545,1.1685846225,-0.6368588550000001,-0.81541440075,-0.45912060325,-0.471048669576546,-0.5575440638366328,-0.3681609592423418,0.0,0.0,1.0,0.5010448700000001,0.3988919775,0.6016699325,0.6504448721531749,0.4901726382945501,0.8251641580266708,1.0,0.0,0.0,0.94789317,0.7149862284999999,1.1671845625,1.580267753653907,1.0441585343247397,2.2129340940921187,1.0,0.0,0.0,-0.328658075,-0.7541808142499999,0.080954640775,-0.310503085,-0.584292302,-0.0246718127249999,0.19225265,-0.0473554293999999,0.4411674997500001,0.310503085,0.024671812725,0.584292302,0.328658075,-0.080954640775,0.7541808142500002,0.62100617,0.04934362545,1.1685846225,1.00058,4957.88,1.0014,2732.02,0,7,0,ok
70,RUNX1,,986,59,all,"['MSI', 'MSS']",0.4768421978330698,0.2632998879870887,0.6980438301128683,1.0,0.0,0.02475,-0.0740688519999999,-0.79858527025,0.5691563630000002,0.4095,0.4095,-0.0292351725,-0.56349215425,0.5096057887500001,0.46075,0.46075,8.45692735,7.7647328125,9.200434545,8.054484,7.88693305,8.2197138825,0.49278959,-0.33636782,1.36215889,0.0693704025,-0.78343914175,0.942739724,-0.37879946,-0.9279272872499998,0.1162606445,-0.3153170947498715,-0.6046273936811698,0.1232886131923183,0.02925,0.1105,0.86025,0.2370282699999999,-0.12921877925,0.6423665565000001,0.2674769497543837,-0.1212183098039116,0.9009743237075974,0.774,0.189,0.037,0.4080264799999999,-0.2997661615,1.1983559700000002,0.503846982893666,-0.2590085267531026,2.3146630851807557,0.80975,0.1135,0.07675,-0.341575715,-0.9441765865,0.2331524032500002,-0.034685201,-0.47136986675,0.391719571,0.199808985,-0.1363854149999999,0.5523078925,0.034685201,-0.391719571,0.47136986675,0.341575715,-0.2331524032499999,0.9441765865,0.0693704025,-0.78343914175,0.942739724,8.385054400000001,8.288009577499999,8.474038102500002,0.42571926,-0.2226806425,1.0509460550000005,0.0495109205,-0.7546366729999999,0.8620969217500001,-0.31513565,-0.528790236,-0.1150192587499999,-0.2703101148319626,-0.4106825257185167,-0.1086510187785423,0.0,0.02,0.98,0.194309155,-0.013424085275,0.4041660267500002,0.2144716852928264,-0.0133343840122257,0.4980527074084686,0.82625,0.17025,0.0035,0.339713335,-0.1140559704999999,0.80264805625,0.4045448992963076,-0.1077919589205949,1.231442103091884,0.85475,0.11625,0.029,-0.295086105,-0.7284603307499999,0.15435046125,-0.0247554605,-0.431048461,0.3773183415000001,0.17261431,-0.090289232025,0.426121977,0.0247554605,-0.3773183415,0.431048461,0.295086105,-0.15435046125,0.72846033075,0.0495109205,-0.7546366729999999,0.8620969217500001,0.999724,5016.18,1.00133,2880.34,0,6,0,ok
71,SETD5,,986,26,all,"['MSI', 'MSS']",0.1295738336949531,0.0548856343096816,0.2069454969637499,1.0,0.0,1.0,0.12501348,-0.459082576,0.6912843122500001,0.64525,0.35475,0.0475327365,-0.4781863847499999,0.5379378675,0.5705,0.4295,32.60634,29.85492245,35.632050650000004,8.7901553,8.733097445,8.847486207500001,0.801945825,0.10880572375,1.47454613,0.246629845,-0.4909567957499999,1.0029520475,-0.67416195,-1.0505935924999998,-0.31879169725,-0.490416701907966,-0.6502699068661905,-0.2729730247446268,0.0,0.0005,0.9995,0.447160925,0.17339327425,0.7299228882500002,0.563865944881191,0.1893337719849708,1.0749207218410357,0.99425,0.00575,0.0,0.79936681,0.2489009335,1.3704188325000004,1.2241321848763778,0.2826149692170301,2.936999616414892,0.99425,0.0055,0.00025,-0.55586649,-1.022077545,-0.0754183779499999,-0.123314925,-0.5014760140000001,0.2454783980000002,0.3251610499999999,0.044116922925,0.5978770202500001,0.123314925,-0.2454783979999999,0.5014760140000001,0.55586649,0.07541837795,1.022077545,0.246629845,-0.4909567957499999,1.0029520475,8.880190800000001,8.845661635,8.9143087225,0.906806615,0.350206391,1.49626158,0.300713965,-0.3510832705,0.95137916,-0.7793539,-0.94632028975,-0.6220840434999999,-0.5412977168089548,-0.6118332547403487,-0.4631754944492554,0.0,0.0,1.0,0.5176335700000001,0.374393044,0.66019737325,0.678051955224672,0.454108566806289,0.9351742484128696,1.0,0.0,0.0,0.92928784,0.60749907225,1.2503376850000003,1.5327048467388569,0.8358344737105934,2.4915219611293646,1.0,0.0,0.0,-0.6285504500000001,-1.0371294525,-0.2427445699999999,-0.150356985,-0.47568958,0.17554163525,0.36767844,0.14199647225,0.60668187025,0.150356985,-0.17554163525,0.47568958,0.6285504500000001,0.24274457,1.0371294525,0.300713965,-0.3510832705,0.95137916,1.00121,4356.49,1.00082,3146.42,0,7,0,ok
72,SIN3A,,986,87,all,"['MSI', 'MSS']",-0.1506717230179484,-0.2206658932471443,-0.080381384664929,0.0,0.0,0.99875,-0.123925275,-0.71157892425,0.429886607,0.33925,0.33925,0.101855985,-0.38621579125,0.5790991432500001,0.657,0.3429999999999999,34.006931,31.033911625,37.235797925,8.3038061,8.255199955,8.3536335775,0.27232336,-0.4348362315,1.0155023850000002,0.7385654450000001,0.12077570925,1.3979447700000005,-0.558892655,-0.90760429325,-0.2314048382499999,-0.428158060294255,-0.5965102827847739,-0.2065817994553386,0.0,0.00375,0.99625,0.4838537149999999,0.25670383925,0.697508559,0.6223143080528433,0.2926622347019303,1.0087418081877957,0.99975,0.00025,0.0,0.93476308,0.5006033679999999,1.3520242550000003,1.5466100858839904,0.6497163603429917,2.8652420815075317,1.0,0.0,0.0,-0.18876017,-0.703892637,0.3014055110000002,-0.36928272,-0.6989724045,-0.0603878526249999,0.11041762,-0.17631092075,0.4117508027500001,0.36928272,0.0603878526249999,0.6989724045000001,0.18876017,-0.301405511,0.7038926370000003,0.7385654450000001,0.12077570925,1.3979447700000005,8.199414350000001,8.16480651,8.2342014375,0.144655715,-0.33349281,0.646266807,0.844521155,0.19687406275,1.48267137,-0.523011365,-0.59462441425,-0.452137951,-0.4072670764457333,-0.4482302359746904,-0.363733609866581,0.0,0.0,1.0,0.48092379,0.3493743275,0.61472474425,0.6175680069952296,0.4181799606003613,0.8491475411224301,1.0,0.0,0.0,0.944394515,0.631617251,1.262935025,1.5712560511295757,0.8806496050488535,2.535783896721106,1.0,0.0,0.0,-0.1002677,-0.4479580214999999,0.2311596015,-0.422260575,-0.741335666,-0.0984370323749999,0.058652846,-0.135219701,0.26203863775,0.422260575,0.098437032375,0.741335666,0.1002677,-0.2311596015,0.4479580215,0.844521155,0.19687406275,1.48267137,1.00044,5017.11,1.00206,2932.14,0,8,0,ok
73,SKA3,,986,326,all,"['MSI', 'MSS']",-0.2141641979703066,-0.3870376328780275,-0.0418239571451201,0.00575,0.00575,0.7095,0.31614434,-0.32812815725,0.9588217255,0.84125,0.1587499999999999,-0.0291791695,-0.4974622735,0.4159730955000001,0.45125,0.45125,5.79667985,5.315961747499999,6.292644435,6.96404235,6.838402094999999,7.0820039525,1.50094035,0.70521315625,2.31673607,-0.17343454,-0.804876496,0.4515529275,-0.957128255,-1.3762032275,-0.5415152382499999,-0.6160059614322699,-0.7474644400593986,-0.4181340792958333,0.0,0.0,1.0,0.52091319,0.2639785275,0.78147201275,0.6835643643023982,0.3021002509621197,1.1846857865219032,1.0,0.0,0.0,0.862416855,0.38932245375,1.3449536775000002,1.368879018151489,0.4759804148415769,2.838008831746738,1.0,0.0,0.0,-1.04037255,-1.6058391325,-0.4888165142499999,0.0867172705,-0.225776459,0.4024382530000001,0.60857894,0.2859393275,0.93935565375,-0.0867172705,-0.4024382529999999,0.225776459,1.04037255,0.48881651425,1.6058391325,-0.17343454,-0.804876496,0.4515529275,6.8139661,6.71249449,6.9072600175000005,1.8266884,1.1351795625,2.5052296825,-0.20831884,-0.686102292,0.27255890925,-1.1602857000000002,-1.4208841775,-0.9062242345,-0.6866033692662192,-0.7584996055863829,-0.5959530659230159,0.0,0.0,1.0,0.63555009,0.55614837325,0.72076543,0.8880604590471703,0.7439425334646468,1.056006337935506,1.0,0.0,0.0,1.0562958,0.929118242,1.1923583675000002,1.8756990720245368,1.5322753388835022,2.2948425271469213,1.0,0.0,0.0,-1.2661639,-1.7364928725,-0.78684652025,0.10415942,-0.1362794594999999,0.3430511510000001,0.7406584,0.46027570625,1.015783245,-0.10415942,-0.343051151,0.1362794595,1.2661639,0.78684652025,1.7364928725,-0.20831884,-0.686102292,0.27255890925,1.00097,5547.39,1.00113,2977.27,0,7,0,ok
74,SLC12A2,,986,48,all,"['MSI', 'MSS']",0.1462393743246765,0.0033065489974993,0.3107217222985929,0.97675,0.0232499999999999,0.913,-0.107313445,-0.7805927635000001,0.5431427757500004,0.3695,0.3695,-0.0931648675,-0.6130612492499999,0.4119769287500001,0.3565,0.3565,3.59722035,3.1754651875,4.007976117499999,10.883398,10.7328439,11.18214525,1.09958385,0.28765348975,1.9271495025,0.30494108,-0.4908058442499999,1.1567892975,-0.91236767,-1.41962689,-0.4902202199999997,-0.5984276863633939,-0.7581957803577514,-0.3875084232322889,0.0,0.0,1.0,0.596596955,0.2835448115,0.9506115722500004,0.8159285868792601,0.327828383157539,1.5872917267471534,0.99925,0.00075,0.0,1.0641782,0.45614288225,1.742469425,1.8984561718241575,0.577975894198108,4.7114300118055015,0.99925,0.0005,0.00025,-0.762173465,-1.3357983075000002,-0.1993862074999999,-0.15247054,-0.5783946584999999,0.2454029222500001,0.4458428949999999,0.11663345,0.78139190025,0.15247054,-0.24540292225,0.5783946584999999,0.762173465,0.1993862075,1.3357983075000002,0.30494108,-0.4908058442499999,1.1567892975,10.985941,10.8939405,11.2253903,1.0024077,0.36932786475,1.6160935525,0.20850632,-0.5690259505,1.0373829025000003,-0.79896448,-0.9957116455,-0.6077123085,-0.5502055057452823,-0.630539573142446,-0.4554046869118357,0.0,0.0,1.0,0.5097743050000001,0.31109331625,0.7263338395000001,0.6649153960042993,0.3649165841531903,1.0674869778065437,1.0,0.0,0.0,0.89706096,0.46745068675,1.3837779550000002,1.4523848570333375,0.5959205061807674,2.989947088599014,0.999,0.001,0.0,-0.694816045,-1.1201907225,-0.25599856925,-0.104253165,-0.5186914315,0.2845129752500001,0.40644133,0.14974955925,0.65526954725,0.104253165,-0.28451297525,0.5186914315000002,0.694816045,0.25599856925,1.1201907225,0.20850632,-0.5690259505,1.0373829025000003,1.45259,7.7639,1.64941,6.45078,0,8,0,warn
75,SLC46A3,,986,349,all,"['MSI', 'MSS']",0.3632929802824499,0.0513552045631115,0.6740064687597708,0.99025,0.00975,0.2695,0.0533901865,-0.67207683875,0.7515994572500001,0.5585,0.4415,-0.15498917,-0.65678167525,0.3276443879999999,0.2645,0.2645,5.92983055,5.44788725,6.4600097425,6.1211649999999995,5.8920486174999995,6.3256020625,1.74799755,0.90131303175,2.6076314200000006,-0.0969863275,-0.6633616335,0.5136543400000002,-1.1639389,-1.65708939,-0.6765281314999999,-0.6877461798277507,-0.8093067932958847,-0.4916210421931625,0.0,0.0,1.0,0.66396981,0.34903403475,0.9768573600000002,0.9424883591754396,0.4176974818721993,1.6560961054140442,1.0,0.0,0.0,1.1262236,0.5467422407500001,1.6917293025,2.0839881323316947,0.7276157166996992,4.4288607535163464,1.0,0.0,0.0,-1.21161955,-1.80747234,-0.6247425822499999,0.0484931635,-0.25682716525,0.331680812,0.7087520199999999,0.36545098475,1.0573035575000005,-0.0484931635,-0.331680812,0.25682716525,1.21161955,0.62474258225,1.8074723400000003,-0.0969863275,-0.6633616335,0.5136543400000002,6.37281935,6.22541859,6.5068944124999994,1.805097,1.108851315,2.494459705,-0.253098385,-0.6441771602499999,0.14898343675,-1.12698535,-1.4238488275,-0.82668801875,-0.6759914418572923,-0.7592145102057948,-0.5625041319093771,0.0,0.0,1.0,0.605551195,0.4926951249999999,0.71957916475,0.8322618642200508,0.6367214512772055,1.0535688163952182,1.0,0.0,0.0,0.997961925,0.841505182,1.16325184,1.712747408048898,1.319856155976646,2.2003233257890207,1.0,0.0,0.0,-1.25119785,-1.7290277275,-0.76859715825,0.1265491899999999,-0.0744917163749999,0.32208858025,0.731903835,0.44960052,1.01141643,-0.1265491899999999,-0.32208858025,0.074491716375,1.25119785,0.76859715825,1.7290277275,-0.253098385,-0.6441771602499999,0.14898343675,1.00241,3584.42,1.00089,2633.56,0,6,0,ok
76,SMAD2,,986,302,all,"['MSI', 'MSS']",-0.2177592497426978,-0.3042567032150847,-0.1278424104724991,0.0,0.0,0.84625,-0.20367175,-0.73487209425,0.29772017875,0.212,0.212,0.11434635,-0.3049374655,0.554522886,0.7105,0.2895,19.682954,17.928687725,21.505686075,8.8537848,8.796440019999999,8.909137755,0.39254442,-0.14138658775,0.93157279725,0.7782962200000001,0.3243254825,1.22646451,-0.663483025,-0.92893286,-0.4010388422499999,-0.4849457399177372,-0.6050250169889361,-0.3303759460916106,0.0,0.0,1.0,0.5487733850000001,0.381130816,0.7271437970000001,0.7311282870981932,0.4639391030925091,1.0691622169968935,1.0,0.0,0.0,1.0507318,0.73471221025,1.3908997575000002,1.8597431126560977,1.0848819171487367,3.0184641224759288,1.0,0.0,0.0,-0.27209106,-0.645717063,0.0980017172,-0.38914811,-0.61323225475,-0.1621627459999999,0.159163065,-0.057327329675,0.377720263,0.38914811,0.162162746,0.6132322547500001,0.27209106,-0.0980017171999999,0.645717063,0.7782962200000001,0.3243254825,1.22646451,8.702586400000001,8.652249365,8.7511315625,0.18782121,-0.015539647175,0.3916114435,0.90155536,0.68028615125,1.12266447,-0.580251085,-0.636754327,-0.52527404425,-0.4402421978561711,-0.4709933768120561,-0.408606725751908,0.0,0.0,1.0,0.526564325,0.48018207575,0.572859155,0.6931053448684422,0.6163686769411002,0.773330035495155,1.0,0.0,0.0,1.03100055,0.92384065125,1.13767748,1.8038698437199705,1.5189462299537226,2.1195148205390786,1.0,0.0,0.0,-0.13018774,-0.271444368,0.01077126325,-0.45077768,-0.5613322255,-0.3401430805,0.076154946,-0.00630078481,0.15878477875,0.45077768,0.3401430805,0.5613322255000001,0.13018774,-0.01077126325,0.271444368,0.90155536,0.68028615125,1.12266447,1.00154,4003.31,1.00165,2436.52,0,7,0,ok
